"group","named_location","location","county_state","Year","latitude","longitude","planting_doy","mu","sd","y2","y3","cens","y_na","outside_data","mod_for_cens","opt_relation_to_data","GDD_mod_sitemean","GDD_anomaly","GDD_fixed_sitemean","GDD_fixed_anomaly","tot_precip_sitemean","precip_anomaly","frost_sitemean","frost_anomaly","GDD_future_sitemean","GDD_future_anomaly","GDD_mod_sitemean_sc","GDD_anomaly_sc","GDD_fixed_sitemean_sc","GDD_fixed_anomaly_sc","tot_precip_sitemean_sc","precip_anomaly_sc","frost_sitemean_sc","frost_anomaly_sc","GDD_future_sitemean_sc","GDD_future_anomaly_sc"
"Casselton_ASF","Casselton_ASF","Casselton","Cass_ND",2002,46.8871,-97.2305,140,214.453547424378,15.7323359311376,211.91494209974,249,"interval",214.453547424378,"greater_than","gauss","opt_after",869.214204545455,46.7107954545454,1462.73409090909,26.9609090909091,115.746590909091,5.66340909090908,288.227272727273,0.772727272727252,1002.19152468182,167.440263954545,-0.100503555544893,0.792620441228613,0.0102887483369521,0.421945877665472,0.379839658413786,0.125846871847412,-0.2976141019278,-0.019764260812941,-0.0757214010715585,0.709762984698833
"Casselton_ASF","Casselton_ASF","Casselton","Cass_ND",2003,46.8871,-97.2305,148,218.387847489736,NA,225,248,"interval",NA,"in_range","linear","opt_after",869.214204545455,12.3907954545455,1462.73409090909,2.32590909090914,115.746590909091,-89.6765909090909,288.227272727273,-14.2272727272727,1002.19152468182,148.000785954545,-0.100503555544893,0.223206931815939,0.0102887483369521,0.0999451532714508,0.379839658413786,-1.76119076513287,-0.2976141019278,-1.30678295071715,-0.0757214010715585,0.349356011239054
"Casselton_ASF","Casselton_ASF","Casselton","Cass_ND",2004,46.8871,-97.2305,148,223.191407628353,13.3546965959426,221.425121052364,224.430782694219,"interval",223.191407628353,"in_range","gauss","opt_within",869.214204545455,-79.3142045454546,1462.73409090909,-206.719090909091,115.746590909091,6.54340909090909,288.227272727273,-10.2272727272727,1002.19152468182,76.6056859545455,-0.100503555544893,-1.29829848428806,0.0102887483369521,-2.63245352466433,0.379839658413786,0.1432644627908,-0.2976141019278,-0.963577966742695,-0.0757214010715585,-0.974305658629774
"Casselton_ASF","Casselton_ASF","Casselton","Cass_ND",2006,46.8871,-97.2305,143,205.741948644613,23.4495162401615,203.334280111159,207.963487006008,"interval",205.741948644613,"in_range","gauss","opt_within",869.214204545455,76.4807954545455,1462.73409090909,77.1959090909093,115.746590909091,-31.1765909090909,288.227272727273,-3.22727272727275,1002.19152468182,194.658085954545,-0.100503555544893,1.28654352325703,0.0102887483369521,1.07856070981216,0.379839658413786,-0.603316821737165,-0.2976141019278,-0.362969244787397,-0.0757214010715585,1.21438007632995
"Casselton_ASF","Casselton_ASF","Casselton","Cass_ND",2007,46.8871,-97.2305,144,209.926169188586,8.23074985700847,208.63020358878,210.686268542072,"interval",209.926169188586,"in_range","gauss","opt_within",869.214204545455,62.8357954545454,1462.73409090909,81.7159090909092,115.746590909091,-14.2565909090909,288.227272727273,18.7727272727273,1002.19152468182,192.772774954545,-0.100503555544893,1.06015519761787,0.0102887483369521,1.13764101321224,0.379839658413786,-0.268424050416561,-0.2976141019278,1.52465816707211,-0.0757214010715585,1.17942650239445
"Casselton_ASF","Casselton_ASF","Casselton","Cass_ND",2008,46.8871,-97.2305,142,218.233775523183,15.9852249554645,216.907399510721,220.130802463128,"interval",218.233775523183,"in_range","gauss","opt_within",869.214204545455,-59.1592045454546,1462.73409090909,-84.2640909090908,115.746590909091,29.2634090909091,288.227272727273,13.7727272727273,1002.19152468182,85.3937749545455,-0.100503555544893,-0.963900777929891,0.0102887483369521,-1.03186092447477,0.379839658413786,0.592954992601918,-0.2976141019278,1.09565193710404,-0.0757214010715585,-0.811374917434707
"Casselton_ASF","Casselton_ASF","Casselton","Cass_ND",2009,46.8871,-97.2305,152,226.448603154459,20.0127204335773,223.264231134261,229.346566561337,"interval",226.448603154459,"in_range","gauss","opt_within",869.214204545455,-55.5492045454546,1462.73409090909,-126.639090909091,115.746590909091,23.4134090909091,288.227272727273,-6.22727272727275,1002.19152468182,91.7271749545455,-0.100503555544893,-0.90400617510414,0.0102887483369521,-1.58573876885053,0.379839658413786,0.477167598262347,-0.2976141019278,-0.620372982768239,-0.0757214010715585,-0.693953990509089
"Casselton_ASF","Casselton_ASF","Casselton","Cass_ND",2010,46.8871,-97.2305,147,213.759506083819,5.1408764639417,213.368257923584,214.324013398332,"interval",213.759506083819,"in_range","gauss","opt_within",869.214204545455,76.2907954545454,1462.73409090909,60.3609090909092,115.746590909091,76.3534090909091,288.227272727273,13.7727272727273,1002.19152468182,203.893085954546,-0.100503555544893,1.28339117573989,0.0102887483369521,0.85851272137403,0.379839658413786,1.52499403524301,-0.2976141019278,1.09565193710404,-0.0757214010715585,1.38559652565544
"Cheyenne_HPAL","Cheyenne_HPAL","Cheyenne","Cheyenne_NE",1988,41.1388,-103.0018,171,220.985789190717,43.6018220982601,218.505116521666,225.749440268036,"interval",220.985789190717,"in_range","gauss","opt_within",907.550795454545,56.6842045454546,1460.61954545455,59.8254545454545,81.9527272727273,-50.3827272727273,291.522727272727,10.4772727272727,1020.06338827273,161.479895045455,0.23332882220787,0.958092290624384,-0.00215918206955054,0.851513868054911,-0.971920678750811,-0.983458443083476,0.0410171647175962,0.812897830988726,0.102898264273681,0.599258035994491
"Cheyenne_HPAL","Cheyenne_HPAL","Cheyenne","Cheyenne_NE",1989,41.1388,-103.0018,160,232.890538123714,20.6978179771787,227.539545891565,253,"interval",232.890538123714,"greater_than","gauss","opt_after",907.550795454545,4.49420454545452,1460.61954545455,22.4354545454546,81.9527272727273,81.6472727272727,291.522727272727,0.477272727272748,1020.06338827273,119.733889545455,0.23332882220787,0.0921922015728829,-0.00215918206955054,0.362794278645842,-0.971920678750811,1.62977397993421,0.0410171647175962,-0.0451146289474143,0.102898264273681,-0.174710868741033
"Cheyenne_HPAL","Cheyenne_HPAL","Cheyenne","Cheyenne_NE",1990,41.1388,-103.0018,165,227.873328351365,5.82762091287473,226.197043869078,228.963514605597,"interval",227.873328351365,"in_range","gauss","opt_within",907.550795454545,12.0792045454546,1460.61954545455,20.6154545454544,81.9527272727273,-11.5627272727273,291.522727272727,-9.52272727272725,1020.06338827273,125.668195045455,0.23332882220787,0.218037232717847,-0.00215918206955054,0.339005306922799,-0.971920678750811,-0.215105169876276,0.0410171647175962,-0.903127088883554,0.102898264273681,-0.0646891343693228
"Cheyenne_HPAL","Cheyenne_HPAL","Cheyenne_WFSF","Cheyenne_NE",1991,41.1388,-103.0018,168.615384615385,228.991497161467,14.9084718058643,228.386307172332,232.483235956093,"interval",228.991497161467,"in_range","gauss","opt_within",932.970568181818,18.3494318181819,1460.61954545455,101.775454545455,76.4665909090909,-42.4165909090909,291.522727272727,9.47727272727275,1043.55141525,128.248422318182,0.454682442085114,0.322068471534243,-0.00215918206955054,1.39983659540743,-1.19136707352942,-0.825786960604989,0.0410171647175962,0.727096584995112,0.337648462369111,-0.0168518466498679
"Cheyenne_HPAL","Cheyenne_HPAL","Cheyenne_wheat","Cheyenne_NE",1993,41.1388,-103.0018,166.5625,234.796487594294,24.2336459912773,231.672720933048,235.933133032236,"interval",234.796487594294,"in_range","gauss","opt_within",931.247613636364,-30.8026136363636,1460.61954545455,-60.5745454545454,76.4377272727273,56.4822727272727,291.522727272727,8.47727272727275,1041.95471285227,83.4763768636363,0.439679073266198,-0.493427993998509,-0.00215918206955054,-0.722218107469347,-1.19252162393072,1.13169025710425,0.0410171647175962,0.641295339001498,0.321690280588725,-0.846923384469785
"Cheyenne_HPAL","Cheyenne_HPAL","Cheyenne 1","Cheyenne_NE",1995,41.1388,-103.0018,180.076923076923,246.037243202662,NA,220.076923076923,240,"interval",NA,"in_range","linear","opt_before",921.496590909091,24.9734090909092,1460.61954545455,-69.7245454545455,77.105,-49.365,291.522727272727,5.47727272727275,1030.47641921591,137.048499590909,0.354767842888778,0.431968883688481,-0.00215918206955054,-0.841816509263758,-1.16583060048029,-0.963314855210415,0.0410171647175962,0.383891601020656,0.206970908563943,0.146301156536527
"Cheyenne_HPAL","Cheyenne_HPAL","Cheyenne_WFS","Cheyenne_NE",1996,41.1388,-103.0018,165.444444444444,232.187270199909,13.8402029267884,230.710979941772,234.41857604722,"interval",232.187270199909,"in_range","gauss","opt_within",929.060795454545,33.6742045454546,1460.61954545455,34.5454545454545,77.9318181818182,58.1181818181818,291.522727272727,0.477272727272748,1040.00615363636,140.294895045455,0.420636412037386,0.576326414995432,-0.00215918206955054,0.521082436649153,-1.13275773150458,1.16406934274746,0.0410171647175962,-0.0451146289474143,0.302215479134439,0.206489169837415
"Cheyenne_HPAL","Cheyenne_HPAL","Cheyenne","Cheyenne_NE",1998,41.1388,-103.0018,157,240.889107706907,NA,197,218,"interval",NA,"greater_than","linear","opt_before",907.550795454545,-20.9357954545454,1460.61954545455,-3.73454545454547,81.9527272727273,26.3972727272727,291.522727272727,22.4772727272727,1020.06338827273,101.874389545455,0.23332882220787,-0.32972462664286,-0.00215918206955054,0.0207297786502444,-0.971920678750811,0.536226366727158,0.0410171647175962,1.84251278291209,0.102898264273681,-0.505825127184853
"Cheyenne_HPAL","Cheyenne_HPAL","Cheyenne","Cheyenne_NE",1999,41.1388,-103.0018,159,225.82396319306,8.7702286071025,225.041762833595,227.091272003466,"interval",225.82396319306,"in_range","gauss","opt_within",907.550795454545,12.8142045454546,1460.61954545455,16.8454545454545,81.9527272727273,38.1972727272727,291.522727272727,-16.5227272727273,1020.06338827273,133.749295045454,0.23332882220787,0.230231840218381,-0.00215918206955054,0.289728151210785,-0.971920678750811,0.769780427104411,0.0410171647175962,-1.50373581083885,0.102898264273681,0.0851340652673026
"Cheyenne_HPAL","Cheyenne_HPAL","Cheyenne","Cheyenne_NE",2000,41.1388,-103.0018,154,218.561744697687,11.3698932212882,216.197258756967,221.650782597849,"interval",218.561744697687,"in_range","gauss","opt_within",907.550795454545,-8.93079545454543,1460.61954545455,46.0004545454544,81.9527272727273,-53.0927272727273,291.522727272727,-10.5227272727273,1020.06338827273,102.309295045455,0.23332882220787,-0.130546037467476,-0.00215918206955054,0.670809179004886,-0.971920678750811,-1.03709670610232,0.0410171647175962,-0.988928334877168,0.102898264273681,-0.49776200043855
"Cheyenne_HPAL","Cheyenne_HPAL","Cheyenne_Nusun","Cheyenne_NE",2002,41.1388,-103.0018,161,250.703321444417,26.889887635528,229.062536272374,252.555555555556,"interval",250.703321444417,"greater_than","gauss","opt_after",917.837840909091,39.5321590909091,1460.61954545455,55.3204545454546,80.0727272727273,36.0372727272727,291.522727272727,-5.52272727272725,1027.07040735227,143.072849590909,0.32290770135978,0.673517512189697,-0.00215918206955054,0.792629627608594,-1.04712100095176,0.727028158425185,0.0410171647175962,-0.559922104909098,0.172929651693892,0.257992311544004
"Cheyenne_HPAL","Cheyenne_HPAL","Cheyenne","Cheyenne_NE",2006,41.1388,-103.0018,154,220.180455374137,8.82710090383428,219.15055946578,221.186075386936,"interval",220.180455374137,"in_range","gauss","opt_within",907.550795454545,59.9642045454545,1460.61954545455,74.5404545454546,81.9527272727273,-23.7427272727273,291.522727272727,-0.522727272727252,1020.06338827273,167.014895045455,0.23332882220787,1.01251176355194,-0.00215918206955054,1.04385162569478,-0.971920678750811,-0.456180462706356,0.0410171647175962,-0.130915874941028,0.102898264273681,0.701876665882593
"Cheyenne_HPAL","Cheyenne_HPAL","Cheyenne","Cheyenne_NE",2007,41.1388,-103.0018,152,220.472158892299,10.1877986478739,217.639596333672,222.660581389968,"interval",220.472158892299,"in_range","gauss","opt_within",907.550795454545,29.8492045454545,1460.61954545455,88.0954545454545,81.9527272727273,-2.27272727272727,291.522727272727,13.4772727272727,1020.06338827273,143.366089545455,0.23332882220787,0.512864682084491,-0.00215918206955054,1.22102718157709,-0.971920678750811,-0.0312308291216423,0.0410171647175962,1.07030156896957,0.102898264273681,0.26342896599096
"Cheyenne_HPAL","Cheyenne_HPAL","Cheyenne","Cheyenne_NE",2008,41.1388,-103.0018,162,230.065195816147,5.68338200760733,229.311646051587,231.585977519064,"interval",230.065195816147,"in_range","gauss","opt_within",907.550795454545,-4.11079545454538,1460.61954545455,-52.7595454545456,81.9527272727273,24.3072727272727,291.522727272727,6.47727272727275,1020.06338827273,106.554989545455,0.23332882220787,-0.0505759583483295,-0.00215918206955054,-0.620069308559697,-0.971920678750811,0.494859588236611,0.0410171647175962,0.46969284701427,0.102898264273681,-0.419047031601432
"Cheyenne_HPAL","Cheyenne_HPAL","Cheyenne","Cheyenne_NE",2009,41.1388,-103.0018,151,227.01367391417,14.4836948199609,225.166162763007,228.786998190362,"interval",227.01367391417,"in_range","gauss","opt_within",907.550795454545,-50.9307954545454,1460.61954545455,-44.3745454545456,81.9527272727273,15.3072727272727,291.522727272727,-15.5227272727273,1020.06338827273,74.1247950454546,0.23332882220787,-0.827380751783687,-0.00215918206955054,-0.510470117407115,-0.971920678750811,0.316725135406502,0.0410171647175962,-1.41793456484524,0.102898264273681,-1.0203012550151
"Cheyenne_HPAL","Cheyenne_HPAL","Cheyenne","Cheyenne_NE",2010,41.1388,-103.0018,152,223.844456873569,NA,192,220,"interval",NA,"in_range","linear","opt_before",907.550795454545,19.4192045454546,1460.61954545455,8.46545454545458,81.9527272727273,-32.0927272727273,291.522727272727,9.47727272727275,1020.06338827273,132.719295045454,0.23332882220787,0.339817394695966,-0.00215918206955054,0.180194314376125,-0.971920678750811,-0.621449649498734,0.0410171647175962,0.727096584995112,0.102898264273681,0.0660379155320286
"Cheyenne_HPAL","Cheyenne_HPAL","Cheyenne","Cheyenne_NE",2016,41.1388,-103.0018,159,221.58971622195,8.41299049700483,219.052040962472,223.415880032798,"interval",221.58971622195,"in_range","gauss","opt_within",907.550795454545,37.7892045454546,1460.61954545455,-14.8295454545455,81.9527272727273,22.8372727272727,291.522727272727,21.4772727272727,1020.06338827273,147.157095045455,0.23332882220787,0.644599625695699,-0.00215918206955054,-0.124291452815218,-0.971920678750811,0.46576429427436,0.0410171647175962,1.75671153691848,0.102898264273681,0.333714022957221
"Colby_NREC","Colby_NREC","THDO","Thomas_KS",1988,39.3933,-101.0636,169,227.06147850741,12.9707996134454,225.543015136444,229.069956177763,"interval",227.06147850741,"in_range","gauss","opt_within",999.751704545455,47.9782954545454,1608.15386363636,55.0711363636362,109.777727272727,-52.4777272727273,299.931818181818,2.06818181818181,1109.50288420455,152.688985954546,1.03620795107391,0.813649917428514,0.866347532387884,0.789370823665013,0.141084089994602,-1.02492418515893,0.905110741674827,0.0913873533151512,0.996797926764094,0.436275010451593
"Colby_NREC","Colby_NREC","THDO","Thomas_KS",1989,39.3933,-101.0636,185,244.121418458422,9.79159719612407,242.859377285578,245.819634581652,"interval",244.121418458422,"in_range","gauss","opt_within",999.751704545455,-39.7467045454546,1608.15386363636,-38.6188636363636,109.777727272727,-34.6677272727273,299.931818181818,-7.93181818181819,1109.50288420455,72.2708749545453,1.03620795107391,-0.641822113842666,0.866347532387884,-0.43523838552824,0.141084089994602,-0.672415895725127,0.905110741674827,-0.766625106620989,0.996797926764094,-1.05467284302795
"Colby_NREC","Colby_NREC","THDO","Thomas_KS",1991,39.3933,-101.0636,156,208.378605770902,18.7235727805951,196,213.314091775017,"interval",208.378605770902,"less_than","gauss","opt_before",999.751704545455,4.88329545454542,1608.15386363636,91.3311363636362,109.777727272727,-19.9877272727273,299.931818181818,-20.9318181818182,1109.50288420455,117.971185954545,1.03620795107391,0.098647726631916,0.866347532387884,1.26332033722406,0.141084089994602,-0.381858810442239,0.905110741674827,-1.88204130453797,0.996797926764094,-0.207391307295314
"Colby_NREC","Colby_NREC","THDO","Thomas_KS",1992,39.3933,-101.0636,169,224.078645813108,48.0335115434137,224.026889493771,230.319537131335,"interval",224.078645813108,"in_range","gauss","opt_within",999.751704545455,-70.9367045454545,1608.15386363636,-141.263863636364,109.777727272727,25.7822727272727,299.931818181818,-9.93181818181819,1109.50288420455,47.5344859545454,1.03620795107391,-1.15930484573606,0.866347532387884,-1.77689717811701,0.141084089994602,0.524053845783767,0.905110741674827,-0.938227598608217,0.996797926764094,-1.51328428793474
"Colby_NREC","Colby_NREC","THDO","Thomas_KS",1993,39.3933,-101.0636,153,216.099750294687,NA,224,248,"interval",NA,"in_range","linear","opt_after",999.751704545455,-92.6117045454546,1608.15386363636,-123.753863636364,109.777727272727,231.122272727273,299.931818181818,0.068181818181813,1109.50288420455,27.4777859545455,1.03620795107391,-1.51892133223139,0.866347532387884,-1.54802635675962,0.141084089994602,4.58829035068759,0.905110741674827,-0.0802151386720768,0.996797926764094,-1.88513452715365
"Colby_NREC","Colby_NREC","THDO","Thomas_KS",1996,39.3933,-101.0636,158,220.988027094965,12.1639044336726,218.457755492331,226.438875810569,"interval",220.988027094965,"in_range","gauss","opt_within",999.751704545455,-17.8917045454546,1608.15386363636,-43.2188636363637,109.777727272727,22.4322727272727,299.931818181818,-7.93181818181819,1109.50288420455,93.2822859545455,1.03620795107391,-0.279219192857409,0.866347532387884,-0.495364358015049,0.141084089994602,0.457748243897005,0.905110741674827,-0.766625106620989,0.996797926764094,-0.665122308459601
"Colby_NREC","Colby_NREC","THDO","Thomas_KS",1998,39.3933,-101.0636,161,223.113614428685,36.3660083211744,219.437589176676,222.968485099838,"interval",223.113614428685,"in_range","gauss","opt_within",999.751704545455,2.72829545454545,1608.15386363636,-5.85386363636371,109.777727272727,59.9522727272727,299.931818181818,14.0681818181818,1109.50288420455,113.791185954546,1.03620795107391,0.0628934692664061,0.866347532387884,-0.00697154019558041,0.141084089994602,1.20037098502874,0.905110741674827,1.12100230523852,0.996797926764094,-0.284888303308367
"Colby_NREC","Colby_NREC","THDO","Thomas_KS",1999,39.3933,-101.0636,166,229.99302229415,5.50191563727367,229.695724126397,230.375737646246,"interval",229.99302229415,"in_range","gauss","opt_within",999.751704545455,1.08329545454546,1608.15386363636,-7.39386363636368,109.777727272727,73.7822727272727,299.931818181818,-9.93181818181819,1109.50288420455,115.158385954545,1.03620795107391,0.0356007762890215,0.866347532387884,-0.0271006701150763,0.141084089994602,1.47410426087768,0.905110741674827,-0.938227598608217,0.996797926764094,-0.259540482028691
"Colby_NREC","Colby_NREC","THDO","Thomas_KS",2000,39.3933,-101.0636,164,207.606950963804,16.0581129827238,204,226.14981479605,"interval",207.606950963804,"less_than","gauss","opt_before",999.751704545455,-15.1167045454546,1608.15386363636,25.0961363636363,109.777727272727,-84.1777272727273,299.931818181818,-18.9318181818182,1109.50288420455,96.5422859545455,1.03620795107391,-0.233178327804375,0.866347532387884,0.39757168773196,0.141084089994602,-1.65235331346053,0.905110741674827,-1.71043881255074,0.996797926764094,-0.604682067549897
"Colby_NREC","Colby_NREC","THDO","Thomas_KS",2001,39.3933,-101.0636,158,215.971212324268,4.60221282353337,215.328867228446,217.443344265783,"interval",215.971212324268,"in_range","gauss","opt_within",999.751704545455,33.1582954545455,1608.15386363636,25.5861363636363,109.777727272727,10.7922727272727,299.931818181818,-0.931818181818187,1109.50288420455,141.561185954546,1.03620795107391,0.567766811091223,0.866347532387884,0.403976410888164,0.141084089994602,0.227361018236731,0.905110741674827,-0.166016384665691,0.996797926764094,0.229966141496072
"Colby_NREC","Colby_NREC","THDO","Thomas_KS",2002,39.3933,-101.0636,163,223.77277680277,6.64829367622444,221.848709759357,227.55868861523,"interval",223.77277680277,"in_range","gauss","opt_within",999.751704545455,36.9282954545455,1608.15386363636,57.6361363636363,109.777727272727,-18.2477272727273,299.931818181818,-2.93181818181819,1109.50288420455,142.658985954546,1.03620795107391,0.630316022352464,0.866347532387884,0.822897588758201,0.141084089994602,-0.347419482895085,0.905110741674827,-0.337618876652919,0.996797926764094,0.250319299922659
"Colby_NREC","Colby_NREC","THDO","Thomas_KS",2003,39.3933,-101.0636,162,213.087834204037,11.7877565343393,202,220.757657108716,"interval",213.087834204037,"less_than","gauss","opt_before",999.751704545455,22.8682954545454,1608.15386363636,1.25113636363631,109.777727272727,-63.6877272727273,299.931818181818,-0.931818181818187,1109.50288420455,129.230085954545,1.03620795107391,0.397042306083751,0.866347532387884,0.0858969455693689,0.141084089994602,-1.24680054251732,0.905110741674827,-0.166016384665691,0.996797926764094,0.00134814926243589
"Colby_NREC","Colby_NREC","THDO","Thomas_KS",2004,39.3933,-101.0636,166,229.879029043475,11.6005869547725,228.138624026539,231.554244217032,"interval",229.879029043475,"in_range","gauss","opt_within",999.751704545455,-97.4167045454545,1608.15386363636,-70.0738636363637,109.777727272727,-55.8877272727273,299.931818181818,7.06818181818181,1109.50288420455,31.3799859545455,1.03620795107391,-1.59864254180971,0.866347532387884,-0.846382399565747,0.141084089994602,-1.09241735006456,0.905110741674827,0.520393583283221,0.996797926764094,-1.81278792958376
"Colby_NREC","Colby_NREC","THDO","Thomas_KS",2005,39.3933,-101.0636,166,223.350063854825,12.4666869117715,220.945870476247,224.511230027862,"interval",223.350063854825,"in_range","gauss","opt_within",999.751704545455,13.6032954545454,1608.15386363636,7.29613636363638,109.777727272727,-2.59772727272727,299.931818181818,-2.93181818181819,1109.50288420455,121.248985954545,1.03620795107391,0.243323886366139,0.866347532387884,0.164910315935185,0.141084089994602,-0.0376634621405074,0.905110741674827,-0.337618876652919,0.996797926764094,-0.146621055254262
"Colby_NREC","Colby_NREC","THDO","Thomas_KS",2006,39.3933,-101.0636,156,215.861961619658,3.61982430558273,215.473712872738,216.312798737593,"interval",215.861961619658,"in_range","gauss","opt_within",999.751704545455,45.5182954545454,1608.15386363636,48.5311363636363,109.777727272727,-10.2377272727273,299.931818181818,-4.93181818181819,1109.50288420455,149.938985954546,1.03620795107391,0.772835312732849,0.866347532387884,0.703887375825074,0.141084089994602,-0.188879819876288,0.905110741674827,-0.509221368640147,0.996797926764094,0.38529014465353
"Colby_NREC","Colby_NREC","THDO","Thomas_KS",2007,39.3933,-101.0636,158,214.972874628677,NA,219,235,"interval",NA,"in_range","linear","opt_after",999.751704545455,31.6182954545453,1608.15386363636,85.3861363636363,109.777727272727,10.6022727272727,299.931818181818,10.0681818181818,1109.50288420455,137.393985954545,1.03620795107391,0.542216204899626,0.866347532387884,1.18561405321666,0.141084089994602,0.223600402010318,0.905110741674827,0.777797321264063,0.996797926764094,0.152706456858365
"Colby_NREC","Colby_NREC","THDO","Thomas_KS",2008,39.3933,-101.0636,163,222.169699544226,8.935631294389,221.644050719052,222.939084821566,"interval",222.169699544226,"in_range","gauss","opt_within",999.751704545455,-12.4717045454546,1608.15386363636,-40.7988636363636,109.777727272727,104.922272727273,299.931818181818,1.06818181818181,1109.50288420455,98.4100859545455,1.03620795107391,-0.189294332105175,0.866347532387884,-0.463732868141553,0.141084089994602,2.09044946766985,0.905110741674827,0.00558610732153724,0.996797926764094,-0.570053146699853
"Colby_NREC","Colby_NREC","THDO","Thomas_KS",2010,39.3933,-101.0636,160,209.875559166632,22.7359994549028,205.967645774966,212.45379799768,"interval",209.875559166632,"in_range","gauss","opt_within",999.751704545455,35.8232954545455,1608.15386363636,4.89113636363641,109.777727272727,-21.7677272727273,299.931818181818,9.06818181818181,1109.50288420455,146.201185954545,1.03620795107391,0.611982632844858,0.866347532387884,0.133474889015452,0.141084089994602,-0.417089846668638,0.905110741674827,0.691996075270449,0.996797926764094,0.315991515060801
"Colby_NREC","Colby_NREC","THDO","Thomas_KS",2012,39.3933,-101.0636,161,222.671745148277,6.81106272994084,221.415820705507,223.929921927249,"interval",222.671745148277,"in_range","gauss","opt_within",999.751704545455,32.7532954545455,1608.15386363636,48.9111363636364,109.777727272727,-45.0777272727273,299.931818181818,0.068181818181813,1109.50288420455,137.533985954546,1.03620795107391,0.561047333488889,0.866347532387884,0.70885430398703,0.141084089994602,-0.878458079498618,0.905110741674827,-0.0802151386720768,0.996797926764094,0.155302050026269
"Colby_NREC","Colby_NREC","THDO","Thomas_KS",2013,39.3933,-101.0636,163,220.910553530245,2.52158935433076,220.001132739988,221.614211112801,"interval",220.910553530245,"in_range","gauss","opt_within",999.751704545455,0.698295454545473,1608.15386363636,41.0811363636362,109.777727272727,-41.6177272727273,299.931818181818,10.0681818181818,1109.50288420455,110.321185954546,1.03620795107391,0.0292131247411231,0.866347532387884,0.606509442123614,0.141084089994602,-0.809975278743932,0.905110741674827,0.777797321264063,0.996797926764094,-0.349221933969923
"Colby_NREC","Colby_NREC","THDO","Thomas_KS",2014,39.3933,-101.0636,167,226.173588316533,3.96193981316413,225.608591743608,226.918343177636,"interval",226.173588316533,"in_range","gauss","opt_within",999.751704545455,-19.8817045454546,1608.15386363636,-44.2038636363636,109.777727272727,35.3322727272727,299.931818181818,15.0681818181818,1109.50288420455,90.3172859545454,1.03620795107391,-0.312235885273821,0.866347532387884,-0.508239158645375,0.141084089994602,0.713074292953493,0.905110741674827,1.20680355123213,0.996797926764094,-0.720093263765515
"Colby_NREC","Colby_NREC","THDO","Thomas_KS",2015,39.3933,-101.0636,161,218.262222303669,NA,222,227,"interval",NA,"in_range","linear","opt_after",999.751704545455,14.5332954545454,1608.15386363636,-26.2238636363636,109.777727272727,6.62227272727273,299.931818181818,17.0681818181818,1109.50288420455,122.845085954545,1.03620795107391,0.258753797897426,0.866347532387884,-0.273225031403462,0.141084089994602,0.144825388425448,0.905110741674827,1.37840604321936,0.996797926764094,-0.117029439145066
"Galchutt_1","Galchutt_1","Galchutt","Richland_ND",2014,46.3875,-96.8095,148,217.524042666489,16.2200896637732,215.121340602217,219.54713070498,"interval",217.524042666489,"in_range","gauss","opt_within",890.209886363636,21.2701136363637,1498.98545454545,-15.3404545454546,125.800909090909,-15.7309090909091,291.75,12.25,1021.25969134091,159.395704136364,0.0823253871883013,0.370526387733797,0.223693691094874,-0.130969475846362,0.782014108830582,-0.297604812929412,0.0643710451759018,0.965000039795585,0.11485467008459,0.560617238249932
"Galchutt_1","Galchutt_1","Galchutt","Richland_ND",2015,46.3875,-96.8095,142,211.003507272376,10.5225020986345,209.668582981779,213.644433056941,"interval",211.003507272376,"in_range","gauss","opt_within",890.209886363636,3.85011363636363,1498.98545454545,-27.5454545454545,125.800909090909,13.4190909090909,291.75,-2.75,1021.25969134091,137.014293136364,0.0823253871883013,0.0815058943197872,0.223693691094874,-0.290499365890161,0.782014108830582,0.279352887070327,0.0643710451759018,-0.322018650108625,0.11485467008459,0.145666970538553
"Galchutt_1","Galchutt_1","Galchutt","Richland_ND",2016,46.3875,-96.8095,145,219.242622296593,16.0148782624504,213.655753239364,263,"interval",219.242622296593,"greater_than","gauss","opt_after",890.209886363636,42.2501136363637,1498.98545454545,62.1445454545456,125.800909090909,136.979090909091,291.75,32.25,1021.25969134091,168.023504136364,0.0823253871883013,0.718611918837467,0.223693691094874,0.88182638896674,0.782014108830582,2.7249409972579,0.0643710451759018,2.68102495966787,0.11485467008459,0.720576229207214
"Goodland_NorthernSun","Goodland_NorthernSun","SRDO","Sherman_KS",2001,39.342,-101.821,158,217.617227076304,8.60119859714365,216.458791231656,219.005464298656,"interval",217.617227076304,"in_range","gauss","opt_within",984.331704545454,22.2532954545455,1572.0525,24.3724999999999,104.886590909091,-41.1165909090909,300,-2,1094.76785186364,130.340085954546,0.901931659341173,0.386838654909836,0.653825611348394,0.388113135538383,-0.0545622028108384,-0.800056428529528,0.912116905812318,-0.257667715613414,0.849529202817292,0.0219274950936564
